Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
LEXUS,Lexus Granito (India) Limited,Industrials,Building Products & Equipment,13.8100004196167,False,-2.24,False,False,-60.41,-58.86,False,47.41,181.12,False,EXIT
KEEPLEARN,DSJ Keep Learning Limited,Consumer Defensive,Education & Training Services,1.840000033378601,False,-1.17,False,False,-39.03,-42.7,False,7.29,9.98,False,EXIT
SIMBHALS,Simbhaoli Sugars Limited,Consumer Defensive,Confectioners,7.0,False,-33.0,False,False,-53.73,-57.3,False,736.0,1263.0,False,EXIT
KANANIIND,Kanani Industries Limited,Consumer Cyclical,Luxury Goods,1.5199999809265137,False,0.22,False,False,-34.29,-28.03,False,0.0,85.64,False,EXIT
WILLAMAGOR,Williamson Magor & Co. Limited,Financial Services,Credit Services,25.979999542236328,False,-16.0,False,False,-28.59,-27.69,False,1.0,54.0,False,EXIT
PNC,Pritish Nandy Communications Ltd,Communication Services,Entertainment,18.399999618530273,False,-14.0,False,False,-20.01,-38.18,False,18.0,58.0,False,EXIT
PEARLPOLY,Pearl Polymers Limited,Consumer Cyclical,Packaging & Containers,16.920000076293945,False,-5.31,False,False,-58.57,-52.26,False,19.83,198.2,False,EXIT
NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd.,Financial Services,Asset Management,23.84000015258789,False,7.38,False,False,-17.01,-16.16,False,63.39,159.3,False,EXIT
IMPEXFERRO,Impex Ferro Tech Limited,Basic Materials,Other Industrial Metals & Mining,3.5,False,-6.33,True,True,82.01,82.14,True,0.0,505.57,False,HOLD
SANWARIA,Sanwaria Consumer Limited,Consumer Defensive,Farm Products,0.20000000298023224,False,-2.6,False,False,-43.25,-46.89,False,1.08,5303.79,False,EXIT
SGL,STL Global Limited,Consumer Cyclical,Textile Manufacturing,9.739999771118164,False,-1.36,False,False,-37.55,-31.29,False,96.7,148.23,False,EXIT
AKG,AKG Exim Limited,Industrials,Industrial Distribution,8.720000267028809,False,0.33,False,False,-37.46,-35.96,False,48.79,123.67,False,EXIT
TGBHOTELS,TGB Banquets and Hotels Limited,Consumer Cyclical,Lodging,9.220000267028809,False,1.44,False,False,-30.86,-24.62,False,37.94,139.69,False,EXIT
TREEHOUSE,Tree House Education & Accessories Limited,Consumer Defensive,Education & Training Services,6.340000152587891,False,-12.0,False,False,-8.68,-12.55,False,4.0,209.0,False,EXIT
INFOMEDIA,Infomedia Press Limited,Financial Services,Shell Companies,5.369999885559082,False,-2.9,False,False,-19.66,-18.79,False,0.0,0.0,True,EXIT
KHANDSE,Khandwala Securities Limited,Financial Services,Capital Markets,17.100000381469727,False,-0.61,False,False,-35.73,-34.8,False,9.03,10.29,False,EXIT
NEXTMEDIA,Next Mediaworks Limited,Communication Services,Broadcasting,3.8299999237060547,False,-4.99,False,False,-25.33,-43.43,False,0.0,1.45,False,EXIT
AGSTRA,AGS Transact Technologies Limited,Technology,Software - Infrastructure,2.0299999713897705,False,-122.0,False,False,-63.83,-64.07,False,897.0,1547.0,False,EXIT
LIBAS,Libas Consumer Products Limited,Consumer Cyclical,Apparel Manufacturing,9.8100004196167,False,3.6,True,False,-33.59,-27.33,False,52.26,54.94,False,EXIT
TARAPUR,Tarapur Transformers Limited,Industrials,Specialty Industrial Machinery,14.430000305175781,False,-2.38,False,False,-48.68,-47.15,False,0.0,37.31,False,EXIT
LAXMICOT,Laxmi Cotspin Limited,Consumer Cyclical,Textile Manufacturing,13.890000343322754,False,-3.0,False,False,-54.78,-48.47,False,118.0,216.0,False,EXIT
ARSHIYA,Arshiya Limited,Industrials,Integrated Freight & Logistics,0.9200000166893005,False,-2.08,False,False,-72.03,-70.46,False,18.15,301.7,False,EXIT
KSHITIJPOL,Kshitij Polyline Limited,Industrials,Business Equipment & Supplies,2.9800000190734863,False,3.92,True,False,-10.87,-9.43,False,49.99,44.75,True,EXIT
VCL,Vaxtex Cotfab Limited,Consumer Cyclical,Textile Manufacturing,1.6100000143051147,False,5.26,False,True,38.96,45.04,True,11.17,75.62,False,HOLD
FLFL,Future Lifestyle Fashions Limited,Consumer Cyclical,Apparel Manufacturing,1.2100000381469727,False,-2117.0,False,False,-36.51,-30.25,False,2211.0,5986.0,False,EXIT
KRIDHANINF,Kridhan Infra Limited,Basic Materials,Steel,2.240000009536743,False,1.1,False,False,-48.53,-48.03,False,2.73,88.01,False,EXIT
ANKITMETAL,Ankit Metal & Power Limited,Basic Materials,Steel,1.5299999713897705,False,-257.0,False,False,-25.6,-25.17,False,818.0,1476.0,False,EXIT
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,Consumer Cyclical,Lodging,1.350000023841858,False,-5.07,False,False,-45.72,-39.44,False,13.6,16.21,False,EXIT
MFML,Mahalaxmi Fabric Mills Limited,Consumer Cyclical,Textile Manufacturing,19.229999542236328,False,-11.0,False,False,-45.91,-39.63,False,55.0,88.0,False,EXIT
SHRENIK,Shrenik Limited,Basic Materials,Paper & Paper Products,0.3199999928474426,False,0.06,False,False,-47.38,-46.89,False,36.12,836.5,False,EXIT
TCIFINANCE,TCI Finance Limited,Financial Services,Credit Services,15.09000015258789,False,-1.71,False,False,7.09,7.83,True,0.0,13.41,False,EXIT
ACEINTEG,Ace Integrated Solutions Limited,Industrials,Staffing & Employment Services,17.420000076293945,False,-0.85,False,False,-33.84,-32.35,False,0.5,22.15,False,EXIT
FEL,Future Enterprises Limited,Consumer Cyclical,Department Stores,0.38999998569488525,False,,False,False,-40.66,-34.39,False,,11577.0,False,EXIT
SHYAMTEL,Shyam Telecom Limited,Technology,Communication Equipment,14.729999542236328,False,-3.07,False,True,1.82,1.18,True,0.0,324.05,False,HOLD
ASTRON,Astron Paper & Board Mill Limited,Basic Materials,Paper & Paper Products,3.5,False,,False,False,-80.5,-79.91,False,,512.0,False,EXIT
TECILCHEM,Tecil Chemicals and Hydro Power Ltd.,Financial Services,Shell Companies,8.479999542236328,False,-0.55,False,False,-57.29,-56.26,False,0.0,0.0,True,EXIT
SILLYMONKS,Silly Monks Entertainment Limited,Communication Services,Entertainment,16.25,False,-2.13,False,False,22.69,3.94,True,4.48,22.22,False,EXIT
RADAAN,Radaan Mediaworks India Limited,Communication Services,Entertainment,2.990000009536743,False,-3.71,False,False,-6.58,-24.93,False,6.61,35.54,False,EXIT
TVVISION,TV Vision Limited,Communication Services,Broadcasting,4.0,False,,False,False,-27.91,-45.98,False,,176.0,False,EXIT
EUROTEXIND,Eurotex Industries and Exports Limited,Real Estate,Real Estate - Development,13.649999618530273,False,-1.23,False,False,6.24,-8.98,False,0.09,280.57,False,EXIT
HEADSUP,Heads UP Ventures Limited,Consumer Cyclical,Apparel Retail,7.059999942779541,False,-2.96,False,False,-42.68,-36.41,False,5.76,259.59,False,EXIT
VIVIDHA,Visagar Polytex Limited,Consumer Cyclical,Textile Manufacturing,0.5400000214576721,False,-1.33,False,False,-33.14,-26.89,False,0.24,102.76,False,EXIT
UMESLTD,Usha Martin Education & Solutions Limited,Consumer Defensive,Education & Training Services,5.989999771118164,False,0.38,True,True,0.57,-3.36,False,0.86,3.33,False,HOLD
TIJARIA,Tijaria Polypipes Limited,Industrials,Building Products & Equipment,5.860000133514404,False,-1.39,False,True,-32.0,-30.51,False,0.0,149.53,False,EXIT
MTEDUCARE,MT Educare Limited,Consumer Defensive,Education & Training Services,1.8899999856948853,False,,False,True,-10.6,-14.46,False,,252.57,False,EXIT
BOHRAIND,Bohra Industries Limited,Basic Materials,Agricultural Inputs,14.630000114440918,False,-2.84,False,False,-60.76,-60.23,False,0.0,113.28,False,EXIT
AURUS,Aurus Gem Corporation Limited,Consumer Cyclical,Luxury Goods,4.579999923706055,False,1.78,False,False,-46.17,-39.89,False,15.95,436.84,False,EXIT
GLFL,Gujarat Lease Financing Limited,Financial Services,Shell Companies,5.849999904632568,False,0.03,False,False,-12.74,-11.91,False,0.0,0.43,False,EXIT
KALYANI,Kalyani Commercials Limited,Consumer Cyclical,Auto & Truck Dealerships,138.08999633789062,True,3.0,True,False,-10.23,-4.03,False,577.0,587.0,False,EXIT
RETAIL,JHS Svendgaard Retail Ventures Limited,Consumer Defensive,Grocery Stores,18.239999771118164,False,0.06,False,False,-54.42,-57.98,False,16.93,16.19,True,EXIT
NIRAJISPAT,Niraj Ispat Industries Limited,Consumer Cyclical,Apparel Manufacturing,211.0,False,1.52,False,False,-55.59,-49.28,False,3.55,7.05,False,EXIT
UNIINFO,Uniinfo Telecom Services Limited,Communication Services,Telecom Services,12.15999984741211,False,-1.1,False,False,-25.28,-43.38,False,43.4,50.1,False,EXIT
BILVYAPAR,BIL Vyapar Limited,Basic Materials,Specialty Chemicals,4.099999904632568,False,0.42,False,False,-68.3,-67.75,False,0.0,260.6,False,EXIT
CREATIVEYE,Creative Eye Limited,Communication Services,Entertainment,6.079999923706055,False,-4.57,False,False,-6.62,-24.97,False,0.72,28.93,False,EXIT
ORTINGLOBE,Ortin Global Limited,Healthcare,Drug Manufacturers - Specialty & Generic,16.0,False,-0.9,False,True,-2.91,8.64,False,0.33,197.36,False,EXIT
ARENTERP,Rajdarshan Industries Limited,Basic Materials,Other Industrial Metals & Mining,39.25,False,-0.06,False,False,-18.22,-17.81,False,0.57,1.9,False,EXIT
FLEXITUFF,Flexituff Ventures International Limited,Consumer Cyclical,Textile Manufacturing,3.2699999809265137,False,,False,False,-95.1,-88.7,False,,1326.0,False,EXIT
LAKPRE,Lakshmi Precision Screws Limited,Industrials,Tools & Accessories,4.760000228881836,False,-33.0,False,False,-36.65,-35.15,False,232.0,371.0,False,EXIT
DCMFINSERV,DCM Financial Services Limited,Financial Services,Credit Services,5.309999942779541,False,-0.96,False,True,-13.63,-12.8,False,0.0,3.94,False,EXIT
ANTGRAPHIC,Antarctica Limited,Consumer Cyclical,Packaging & Containers,0.7400000095367432,False,1.09,False,False,-44.24,-37.96,False,98.32,62.91,True,EXIT
GLOBALE,Globale Tessile Limited,Consumer Cyclical,Textile Manufacturing,10.800000190734863,False,-1.16,False,False,-29.5,-23.25,False,24.62,67.74,False,EXIT
DSKULKARNI,D S Kulkarni Developers Limited,Real Estate,Real Estate - Development,12.670000076293945,False,-2.07,False,False,4.67,-10.53,False,0.0,203.07,False,EXIT
MEP,MEP Infrastructure Developers Limited,Industrials,Infrastructure Operations,0.6100000143051147,False,,False,False,-68.41,-66.84,False,,1869.0,False,EXIT
COMPINFO,Compuage Infocom Limited,Technology,Electronics & Computer Distribution,1.090000033378601,False,,False,False,-60.52,-60.78,False,,4514.83,False,EXIT
BLUECHIP,Blue Chip India Limited,Financial Services,Capital Markets,1.7799999713897705,False,-0.39,False,False,-67.23,-66.16,False,0.18,7.33,False,EXIT
PREMIER,Premier Limited,Industrials,Specialty Industrial Machinery,2.890000104904175,False,-5.69,True,False,-29.06,-27.58,False,0.0,166.23,False,EXIT
SHANTI,Shanti Overseas (India) Limited,Consumer Defensive,Farm Products,6.199999809265137,False,-7.92,False,False,-38.79,-42.46,False,4.0,180.08,False,EXIT
ORTEL,Ortel Communications Limited,Communication Services,Entertainment,2.190000057220459,False,-29.0,False,True,56.46,37.26,True,60.0,203.0,False,HOLD
SETUINFRA,Setubandhan Infrastructure Limited,Industrials,Engineering & Construction,0.41999998688697815,False,,False,False,-27.73,-26.26,False,,283.49,False,EXIT
CLCIND,CLC Industries Limited,Consumer Cyclical,Textile Manufacturing,48.58000183105469,False,-4.0,False,False,-93.08,-86.68,False,259.0,1142.0,False,EXIT
BIRLANU,BIRLANU,Industrials,Building Products & Equipment,1635.5,False,25.0,False,True,-21.85,-20.38,False,2479.0,2427.0,True,EXIT
FRONTSP,Frontier Springs Limited,,,1330.300048828125,False,59.0,False,False,,,False,325.0,322.0,True,EXIT
RELINFRA,RELINFRA,Utilities,Utilities - Independent Power Producers,68.4800033569336,False,-768.0,False,False,-68.08,-77.43,False,231.0,10595.0,False,EXIT
RELIANCE,RELIANCE,Energy,Oil & Gas Refining & Marketing,1310.0,False,39219.0,False,False,-18.7,-8.68,False,552939.0,537909.0,True,EXIT
ABMKNO,ABM Knowledgeware Limited,,,199.77000427246094,False,11.0,False,False,,,False,91.0,95.0,False,EXIT
OMPOWER,OMPOWER,Industrials,Engineering & Construction,170.72999572753906,False,,False,False,,,False,,449.0,False,EXIT
AKCAPIT,A. K. Capital Services Limited,,,1737.0,False,62.0,True,False,,,False,178.0,185.0,False,EXIT
3BBLACKBIO,3B Blackbio Dx Limited,,,1174.5999755859375,False,51.0,True,False,,,False,100.0,97.0,True,EXIT
ABSLAMC,ABSLAMC,Financial Services,Asset Management,1026.4000244140625,False,1020.0,True,True,14.81,15.52,True,1844.0,2041.0,False,HOLD
AARNAV,Aarnav Fashions Limited,,,31.459999084472656,False,9.0,True,False,,,False,452.0,462.0,False,EXIT
AASTHA,AASTHA,Consumer Cyclical,Textile Manufacturing,74.52999877929688,False,,False,False,,,False,,443.0,False,EXIT
WELSPLSOL,Welspun Specialty Solutions Limited,,,47.959999084472656,False,29.0,False,False,,,False,879.0,886.0,False,EXIT
BEEKAY,Beekay Steel Industries Limited,,,435.3500061035156,True,45.0,False,False,,,False,1267.0,1296.0,False,EXIT
BENGALASM,Bengal & Assam Company Limited,,,6210.0,False,120.0,False,False,,,False,306.0,296.0,True,EXIT
RECLTD,RECLTD,Financial Services,Credit Services,335.0,False,15981.0,False,False,-17.08,-16.23,False,58710.0,59142.0,False,EXIT
SHBAJRG,Shri Bajrang Alliance Limited,,,173.8000030517578,False,15.0,True,False,,,False,287.0,570.0,False,EXIT
BIRLAPREC,Birla Precision Technologies Limited,,,35.91999816894531,False,15.0,True,False,,,False,239.0,253.0,False,EXIT
MENNPIS,Menon Pistons Limited,,,73.72000122070312,False,18.0,False,False,,,False,246.0,244.0,True,EXIT
MCX,MCX,Financial Services,Financial Data & Stock Exchanges,2911.5,False,1199.0,True,True,74.18,74.62,True,2471.0,2154.0,True,HOLD
BOSCHLTD,BOSCHLTD,Consumer Cyclical,Auto Parts,46750.0,True,2357.0,False,True,10.75,16.89,True,21088.0,20035.0,True,HOLD
EMPOWER,Empower India Limited,,,2.0899999141693115,False,16.0,True,False,,,False,109.0,113.0,False,EXIT
RPOWER,RPOWER,Utilities,Utilities - Independent Power Producers,22.979999542236328,False,15.0,False,False,-40.89,-50.96,False,1.0,136.0,False,EXIT
BLIL,Balmer Lawrie Investments Limited,,,70.94000244140625,False,142.0,True,False,,,False,145.0,146.0,False,EXIT
THAKDEV,Thakkers Developers Limited,,,146.47999572753906,False,,False,False,,,False,,55.33,False,EXIT
MADHAVIPL,Madhav Infra Projects Limited,,,7.070000171661377,False,24.0,False,False,,,False,420.0,572.0,False,EXIT
MANIPALHOS,MANIPALHOS,Healthcare,Medical Care Facilities,706.9500122070312,True,,False,False,,,False,,3104.0,False,EXIT
BI,Bilcare Limited,,,76.80999755859375,True,-1.56,False,False,,,False,6.72,429.79,False,EXIT
RAMBHAJO,RAMBHAJO,Consumer Cyclical,Luxury Goods,182.6199951171875,False,,False,False,,,False,,167.0,False,EXIT
THACKER,Thacker and Company Limited,,,1020.0999755859375,False,3.19,False,False,,,False,5.81,4.82,True,EXIT
RIR,Rir Power Electronics Limited,Technology,Semiconductors,166.63999938964844,False,8.12,False,False,,,False,97.02,90.87,True,EXIT
KUSUMGAR,KUSUMGAR,Consumer Cyclical,Textile Manufacturing,601.8499755859375,False,,False,False,,,False,,806.0,False,EXIT
LAHOTIOV,Lahoti Overseas Limited,,,41.029998779296875,False,16.0,False,False,,,False,383.0,892.0,False,EXIT
KPL,Kwality Pharmaceuticals Limited,,,3436.5,True,81.0,False,False,,,False,554.0,503.0,True,EXIT
RAJPALAYAM,Rajapalayam Mills Limited,Unknown,Unknown,832.4500122070312,True,-2.0,False,False,,,False,1015.0,942.0,True,EXIT
CMPDI,CMPDI,Basic Materials,Other Industrial Metals & Mining,240.9199981689453,False,,False,False,,,False,,2317.0,False,EXIT
CHALET,CHALET,Consumer Cyclical,Lodging,825.0999755859375,False,548.0,False,False,-21.82,-15.6,False,2168.0,2570.0,False,EXIT
SONAL,Sonal Mercantile Limited,,,90.9800033569336,False,10.0,False,False,,,False,37.0,41.0,False,EXIT
SHINDL,Sharat Industries Limited,,,163.32000732421875,True,17.0,True,False,,,False,530.0,525.0,True,EXIT
TCC,TCC Concept Limited,,,259.54998779296875,False,45.0,True,False,,,False,70.0,63.0,True,EXIT
CORONA,CORONA,Healthcare,Drug Manufacturers - General,2113.199951171875,True,199.0,True,False,,,False,1479.0,1403.0,True,EXIT
DAICHI,Dai-ichi Karkaria Limited,,,336.25,True,3.0,False,False,,,False,180.0,184.0,False,EXIT
CMRGREEN,CMRGREEN,Basic Materials,Aluminum,213.57000732421875,False,,False,False,,,False,,5071.0,False,EXIT
QUINT,Quint Digital Limited,,,37.560001373291016,False,-6.62,False,False,,,False,6.53,41.05,False,EXIT
COCKERILL,John Cockerill India Limited,Industrials,Metal Fabrication,8578.5,False,12.0,False,False,,,False,548.0,667.0,False,EXIT
HBESD,HB Estate Developers Limited,Unknown,Unknown,76.0,False,13.0,True,False,,,False,121.0,116.0,True,EXIT
FERMENTA,Fermenta Biotech Limited,,,450.04998779296875,False,63.0,False,False,,,False,443.0,448.0,False,EXIT
FEDDERSHOL,Fedders Holding Limited,,,42.18000030517578,False,-0.98,False,False,,,False,0.05,7.56,False,EXIT
MCCHRLS-B,Mac Charles (India) Limited,,,679.3499755859375,False,-60.0,False,False,,,False,121.0,110.0,True,EXIT
ASHOKLEY,ASHOKLEY,Industrials,Farm & Heavy Construction Machinery,171.63999938964844,False,3581.0,True,True,35.37,36.7,True,44917.0,44007.0,True,HOLD
ASHIKAG,ASHIKAG,,,443.20001220703125,False,60.0,True,False,,,False,162.0,94.0,True,EXIT
MERCANTILE,Mercantile Ventures Limited,,,24.06999969482422,False,2.15,False,False,,,False,42.95,43.0,False,EXIT
BLACKROSE,Black Rose Industries Limited,,,104.80999755859375,False,29.0,False,False,,,False,352.0,341.0,True,EXIT
UNITECH,UNITECH,Real Estate,Real Estate - Diversified,3.9600000381469727,False,-1770.0,False,False,-32.98,-47.7,False,354.0,1240.0,False,EXIT
BAJAJST,Bajaj Steel Industries Limited,,,362.1499938964844,False,19.0,False,False,,,False,489.0,535.0,False,EXIT
BHARATCOAL,BHARATCOAL,Basic Materials,Coking Coal,33.689998626708984,False,-117.0,False,False,,,False,12911.0,15917.0,False,EXIT
BIOCON,BIOCON,Healthcare,Biotechnology,417.0,False,98.0,False,True,0.51,12.04,True,2434.0,2588.0,False,HOLD
BNAGROCHEM,BN Agrochem Limited,,,244.9499969482422,False,20.0,True,False,,,False,278.0,233.0,True,EXIT
BNALTD,B & A Limited,,,380.0,False,-5.0,False,False,,,False,151.0,163.0,False,EXIT
TVSMOTOR,TVSMOTOR,Consumer Cyclical,Auto Manufacturers,4307.0,True,4016.0,True,True,32.47,38.57,True,51085.0,47270.0,True,ADD
TURTLEMINT,TURTLEMINT,Financial Services,Insurance Brokers,141.25,True,,False,False,,,False,,418.0,False,EXIT
TCS,TCS,Technology,Information Technology Services,2361.0,False,50186.0,True,False,-25.44,-25.91,False,227703.0,220938.0,True,EXIT
TECHNVISN,TechNVision Ventures Limited,,,5220.5,False,1.01,True,False,,,False,25.93,24.91,True,EXIT
TENNIND,TENNIND,Consumer Cyclical,Auto Parts,538.25,False,1181.0,False,False,,,False,2369.0,3057.0,False,EXIT
DECNGOLD,Deccan Gold Mines Limited,,,225.4600067138672,True,3.46,True,False,,,False,45.54,37.22,True,EXIT
TAMBOLIIN,Tamboli Industries Limited,,,243.99000549316406,True,1.31,False,False,,,False,2.25,3.07,False,EXIT
TAALTECH,TAAL Tech Limited,,,4280.0,False,60.0,True,False,,,False,209.0,190.0,True,EXIT
ASTAR,Asian Star Company Limited,,,600.8499755859375,False,28.0,False,False,,,False,2198.0,3427.0,False,EXIT
